kernels/action_krylov.rs	281		plan_target_action_krylov_from_admission	pub fn plan_target_action_krylov_from_admission( admission: &KernelAdmission, ctx: &KernelContext, solver_ctx: &SolverContext, ) -> Result<KernelExecutionPlan, SolverError>
kernels/action_krylov.rs	305		execute_target_action_krylov	pub fn execute_target_action_krylov( plan: &KernelExecutionPlan, ctx: &mut KernelContext, _solver_ctx: &mut SolverContext, ) -> Result<ProjectionMessage, SolverError>
kernels/linear_affine.rs	70		admit_linear_affine	pub fn admit_linear_affine( block: &ProjectionBlock, system: &CompressedSystemQ, ctx: &SolverContext, ) -> KernelAdmission
kernels/linear_affine.rs	96		find_triangular_affine_order	pub fn find_triangular_affine_order( block: &ProjectionBlock, system: &CompressedSystemQ, ) -> Option<AffineEliminationPlan>
kernels/linear_affine.rs	149		plan_linear_affine	pub fn plan_linear_affine( block: &ProjectionBlock, system: &CompressedSystemQ, order: &AffineEliminationPlan, ctx: &SolverContext, ) -> Result<KernelExecutionPlan, SolverError>
kernels/linear_affine.rs	221		execute_linear_affine	pub fn execute_linear_affine( plan: &KernelExecutionPlan, ctx: &mut KernelContext, _solver_ctx: &mut SolverContext, ) -> Result<ProjectionMessage, SolverError>
kernels/mod.rs	23		all_kernels	pub fn all_kernels() -> Vec<Box<dyn TargetProjectionKernel>>
kernels/mod.rs	37		kernel_by_kind	pub fn kernel_by_kind(kind: KernelKind) -> Box<dyn TargetProjectionKernel>
kernels/norm_trace_projection.rs	81		admit_norm_trace_projection	pub fn admit_norm_trace_projection( block: &ProjectionBlock, ctx: &KernelContext, ) -> KernelAdmission
kernels/norm_trace_projection.rs	103		plan_norm_trace_projection	pub fn plan_norm_trace_projection( block: &ProjectionBlock, system: &CompressedSystemQ, solver_ctx: &SolverContext, plan_id: KernelPlanId, ) -> Result<KernelExecutionPlan, SolverError>
kernels/norm_trace_projection.rs	176		plan_norm_trace_projection_from_admission	pub fn plan_norm_trace_projection_from_admission( admission: &KernelAdmission, ctx: &KernelContext, solver_ctx: &SolverContext, ) -> Result<KernelExecutionPlan, SolverError>
kernels/norm_trace_projection.rs	199		execute_norm_trace_projection	pub fn execute_norm_trace_projection( plan: &KernelExecutionPlan, ctx: &mut KernelContext, ) -> Result<ProjectionMessage, SolverError>
kernels/regular_chain_projection.rs	88		admit_regular_chain_projection	pub fn admit_regular_chain_projection( block: &ProjectionBlock, ctx: &KernelContext, ) -> KernelAdmission
kernels/regular_chain_projection.rs	109		plan_regular_chain_projection	pub fn plan_regular_chain_projection( block: &ProjectionBlock, system: &CompressedSystemQ, solver_ctx: &SolverContext, plan_id: KernelPlanId, ) -> Result<KernelExecutionPlan, SolverError>
kernels/regular_chain_projection.rs	186		plan_regular_chain_projection_from_admission	pub fn plan_regular_chain_projection_from_admission( admission: &KernelAdmission, ctx: &KernelContext, solver_ctx: &SolverContext, ) -> Result<KernelExecutionPlan, SolverError>
kernels/regular_chain_projection.rs	209		execute_regular_chain_projection	pub fn execute_regular_chain_projection( plan: &KernelExecutionPlan, ctx: &mut KernelContext, ) -> Result<ProjectionMessage, SolverError>
kernels/sparse_resultant.rs	92		admit_sparse_resultant	pub fn admit_sparse_resultant(block: &ProjectionBlock, ctx: &KernelContext) -> KernelAdmission
kernels/sparse_resultant.rs	118		plan_sparse_resultant	pub fn plan_sparse_resultant( block: &ProjectionBlock, system: &CompressedSystemQ, solver_ctx: &SolverContext, plan_id: crate::types::ids::KernelPlanId, ) -> Result<KernelExecutionPlan, SolverError>
kernels/sparse_resultant.rs	127		plan_sparse_resultant_with_messages	pub fn plan_sparse_resultant_with_messages( block: &ProjectionBlock, system: &CompressedSystemQ, child_messages: &[ProjectionMessage], solver_ctx: &SolverContext, plan_id: crate::types::ids::KernelPlanId, ) -> Result<KernelExecutionPlan, SolverError>
kernels/sparse_resultant.rs	212		plan_sparse_resultant_from_admission	pub fn plan_sparse_resultant_from_admission( admission: &KernelAdmission, ctx: &KernelContext, solver_ctx: &SolverContext, ) -> Result<KernelExecutionPlan, SolverError>
kernels/sparse_resultant.rs	236		execute_sparse_resultant	pub fn execute_sparse_resultant( plan: &KernelExecutionPlan, ctx: &mut KernelContext, solver_ctx: &mut SolverContext, ) -> Result<ProjectionMessage, SolverError>
kernels/specialization_interpolation.rs	106		admit_specialization_interpolation	pub fn admit_specialization_interpolation( block: &ProjectionBlock, ctx: &KernelContext, ) -> KernelAdmission
kernels/specialization_interpolation.rs	128		plan_specialization_interpolation	pub fn plan_specialization_interpolation( block: &ProjectionBlock, system: &CompressedSystemQ, solver_ctx: &SolverContext, plan_id: crate::types::ids::KernelPlanId, ) -> Result<KernelExecutionPlan, SolverError>
kernels/specialization_interpolation.rs	137		plan_specialization_interpolation_with_messages	pub fn plan_specialization_interpolation_with_messages( block: &ProjectionBlock, system: &CompressedSystemQ, child_messages: &[ProjectionMessage], solver_ctx: &SolverContext, plan_id: crate::types::ids::KernelPlanId, ) -> Result<KernelExecutionPlan, SolverError>
kernels/specialization_interpolation.rs	228		plan_specialization_interpolation_from_admission	pub fn plan_specialization_interpolation_from_admission( admission: &KernelAdmission, ctx: &KernelContext, solver_ctx: &SolverContext, ) -> Result<KernelExecutionPlan, SolverError>
kernels/specialization_interpolation.rs	252		execute_specialization_interpolation	pub fn execute_specialization_interpolation( plan: &KernelExecutionPlan, ctx: &mut KernelContext, solver_ctx: &mut SolverContext, ) -> Result<ProjectionMessage, SolverError>
kernels/specialization_interpolation.rs	356		verify_interpolated_relation_by_elimination	pub fn verify_interpolated_relation_by_elimination( relation: &SparsePolynomialQ, elimination_result: &LocalEliminationResult, source_relations: &[SparsePolynomialQ], exported_variables: &[VariableId], ) -> Result<bool, SolverError>
kernels/target_relation_search.rs	148		admit_target_relation_search	pub fn admit_target_relation_search( block: &ProjectionBlock, ctx: &KernelContext, solver_ctx: &SolverContext, ) -> KernelAdmission
